[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
Error:
[09:25:39 | 04-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x26ba165201881c46f3ba22eb44fc7489d0caedc5fcf54ad9479f9b872a572406
[09:28:42 | 04-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:28:45 | 04-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:23:37 | 05-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8611806678918034a01abd4b2e94f720b859975f7143980d8e21f01e4bdf5b1a
[09:26:40 | 05-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:26:43 | 05-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:37:26 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3742a0d0b2c2dd3e3ad0d566368f21802337924d6950f7d48091fb7357367978
[09:40:29 | 06-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:40:32 | 06-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:37:25 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbbb7bd7aaa802d9c237d2be8d9a88171536ab55c929eeaed76f68382b0551ed9
[09:40:28 | 07-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:40:31 | 07-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:26:37 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x38c9508ca271bf354644935acb4a8fde387b56702ce930c66a6c76cc543a25e2
[09:29:40 | 08-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:29:43 | 08-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:27:51 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0b9c6c1d843bb113859e74e4528c5b2b3ed4a33666db1d8b584642042e3fbda5
[09:30:54 | 09-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:30:57 | 09-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:26:39 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x530f3c9a0361b8bac35be58cbfbf10eca285406a0e3d80ea1aa38d855c808895
[09:29:42 | 10-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:29:45 | 10-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:27:14 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0d36f31d44925205c63f712324c559abb2589bb675235f4d8b957eab517abf4f
[09:30:17 | 11-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:30:20 | 11-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:24:14 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0eab02a94c9299708d4c6b0f30bc9b63ef3753f3fc5e5e35297ca4d552dc2be9
[09:27:17 | 12-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:27:20 | 12-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[10:43:40 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4bd966005c5b58d18cccba7e2a4aeb4816c31a7605ec8ff6d77a2fc20ba41465
[10:46:43 | 13-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[10:46:47 | 13-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:39:05 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x134fa4adf689264eb2a1b95c25454eec4d70a3478a7825a34e0a56b1962178a5
[09:42:08 | 14-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:42:17 | 14-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:37:40 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc259512ec28583f72b9690f1988edfc9c10f7be80146321d93626008312fc0be
[09:40:44 | 15-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:40:47 | 15-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:37:16 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xee052f24f1a77c08cda32d7097f6abcd8b13fa0efa1fefd6b9e4b37fbff5ffa3
[09:40:19 | 16-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:40:21 | 16-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:35:51 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x740e7a9ab6dc074add953678be051d89bde1bcc90b1883337945dbc18d65aef7
[09:38:54 | 17-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:38:57 | 17-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:25:39 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd3b16bd0f367a04f6f680f754e2f32f2580e043a7f57ce623476fb28c6c654b2
[09:28:43 | 18-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:28:46 | 18-04-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:22:50 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x72c28d5bdb7115e63f990072c2fcce864653e0e2cda4fadeb06243921bbdc2e2
[09:25:53 | 19-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:25:56 | 19-04-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:40:37 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc793939fa85dad3f6566f949ec8d7cca4e221c4422a20c303856bc92d3ea45ff
[09:43:40 | 20-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:43:44 | 20-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:41:53 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x17773b18973771c87fd210d1372e07af2b8a18154361b1cfcb75fd86ff94f99a
[09:44:56 | 21-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:44:59 | 21-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:35:52 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x731efae33a7c70167368b6c47f87bd13f25aafbc1dd82f365b514406d6cb9b4e
[09:38:55 | 22-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:38:58 | 22-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:36:40 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5b38d106c0e4d8f0ed9aad6c6984392ba54a8aa000411716f62c029a98df62c6
[09:39:43 | 23-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:39:46 | 23-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:38:28 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0c4fa2c84ae38a42de4558bcd945183e781553684253fd2b3f137b53a35c6290
[09:41:31 | 24-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:41:34 | 24-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:38:39 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd8b9d4bde6392ac790b64fe3feed0005d7a14c7d85d68d167f7607e5f0a10488
[09:41:42 | 25-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:41:45 | 25-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:25:29 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x23853bb066c2fc4c20aa037f03731d529e4fdac6ab5cd562418d1599e6ea6e6e
[09:28:32 | 26-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:28:35 | 26-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:41:27 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x90fbb4fd523c0f5fa9b73bbb01e3e0051b6d866b64ec0171bce8ba5d958288f6
[09:44:30 | 27-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:44:33 | 27-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:42:15 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x12d5c7c3dcbcc224b17c737d7e50d85b01955d22cebce4b37ac1b02dc7b3247f
[09:45:18 | 28-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:45:21 | 28-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:38:37 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf991c7ca335e0a99e1762818989354d6db9612a8cdb79ea8a1c9d0021538e5d6
[09:41:40 | 29-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:41:43 | 29-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:38:02 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0bb13a4a9c5917b92dec87fc499d5b19e4323ad3771e50274ac85aa89988d22c
[09:41:05 | 30-04-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:41:08 | 30-04-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:48:01 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb49ebd91493285772431ec27c26066d27ee2d0705627baf447076d1e34d0026b
[09:51:04 | 01-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:51:07 | 01-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:39:27 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8b8049d74f8e44ef1fa8e1fdba2002b3685e3cca95c0ece19178054ab5306491
[09:42:30 | 02-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:42:33 | 02-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:35:14 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2b8c03fe23af72b69dd3f96b444e7df0c7aa3ca17027a622fab562dbea837e6a
[09:38:17 | 03-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:38:20 | 03-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:47:37 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1ee31a95b6e961d9705a8d5a500509586482237c84442f959328ab294060b8c6
[09:50:40 | 04-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:50:44 | 04-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:44:26 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe7f02654eeacd58da0804d8c122334a256a634e24d316fdc723fedd3a45bdf28
[09:47:29 | 05-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:47:32 | 05-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:40:03 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xef368e167dcbbc01ebeebb410ac8785604232bd1fa212d79d52e6cfff4de1cc0
[09:43:06 | 06-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:43:09 | 06-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:41:38 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x238e050436e8f29852af8d95f973fa927eb48cfbe4efcc2c9695536c515256c1
[09:44:41 | 07-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:44:44 | 07-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:42:14 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x88517a8730b6bb646dda219f946d94a20221ee80e7b79dfc96e8724bd768c227
[09:45:17 | 08-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:45:20 | 08-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:41:41 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe60d61810f447274fd170fd07c6446e25745aa9af4b446415b8525b0fc2d2094
[09:44:44 | 09-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:44:47 | 09-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:35:16 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x54edaddaa4f98d654d1b6ee532aa25d097288af46885e88877f6465a044277fd
[09:38:19 | 10-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:38:22 | 10-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:45:37 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x454f84a4fa303af57b0c4b41bbae11f6637c0cc8af7bb35839842e3cdf4b1f5b
[09:48:41 | 11-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:48:44 | 11-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:45:25 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2637c30704c07fd58c83d77961536a017533d4a640bdddcb927271a30701f491
[09:48:28 | 12-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:48:31 | 12-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:44:13 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc722d0fffbd5bbfac711586686214742283843da93251d5216c78f9690152905
[09:47:17 | 13-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:47:20 | 13-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:41:51 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x17b5320d3978eb6ba2f06d2f24da52625161b5e41fbc7acb0a748de87bca4da6
[09:44:54 | 14-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:44:57 | 14-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:41:26 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7ef04144eb8e2919f3a1bd379d164335356a7434b1130501ce04e3438e4bfc04
[09:44:29 | 15-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:44:32 | 15-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:43:26 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf1f2418041d73f84a6597844da16b797ba2d17b86b3536eadbdefb9ac46e4784
[09:46:30 | 16-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:46:33 | 16-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:38:16 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xae62887d20068353503cbb97f9f235d15f2837248611de84f84ca97a7bde6122
[09:41:19 | 17-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:41:22 | 17-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:48:40 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcbe035a1954c82230c164b3405097c807df5f1758961e1828e5e0265a94cfa01
[09:51:43 | 18-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:51:46 | 18-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:48:36 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x757e10af3bfdf7dfc2b1100b9d4ebc92091f777305efc5513a7cb8251c1ed167
[09:51:41 | 19-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:51:45 | 19-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:43:38 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x67ce53f5495f3130beaa203a4231a0e9e702892dabc12efe3c0bcf516a0f9b19
[09:46:41 | 20-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:46:44 | 20-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:43:26 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb60f43905bc471a1c19978b8c1240e1d0c3ebb3ae98587763c1f879fdb58442d
[09:46:29 | 21-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:46:33 | 21-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:42:48 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb213c1cc3b20eb4d6623a26a73578ccc3f450a3fdc245d9022840f5281cb0996
[09:45:52 | 22-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:45:55 | 22-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:42:38 | 23-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcca4763ae7d03b6c2cbf20994b71839faf844c4485057c0edf712511ef82fe94
[09:45:41 | 23-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:45:45 | 23-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:37:03 | 24-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9162baf4951fb37d44c6e2d744c08aa5135d16ea1fdb409e69c8e10dbdf6478f
[09:40:06 | 24-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:40:08 | 24-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:50:53 | 25-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x67aaa68fd5481df0deb9a1c763aec5d584e3f609a1cb28d73337b86832073880
[09:53:56 | 25-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:53:59 | 25-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:47:39 | 26-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x72029585252ea3a6440a86b38971452a8d7593d9488ca72379989046cf03cea4
[09:50:42 | 26-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:50:45 | 26-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:42:28 | 27-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe1905b9156726d34067b6ae037d08e3d58fb6b9d096700f71ac51c2034bd1398
[09:45:31 | 27-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:45:34 | 27-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:44:26 | 28-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb2a303d4b50d2bd562d2e03f9c13cceb96201af78db5ce0f767010e944e92412
[09:47:29 | 28-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:47:32 | 28-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:44:26 | 29-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf2b99d7cb0e6f1fa0e9317f73ca03d1048b32dd1f28d7621ec8593bfa8d2219e
[09:47:29 | 29-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:47:33 | 29-05-2025] Bridge Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
Error:
[09:42:27 | 30-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8a610e23ac5c128fe5334bb3e96eaf07b79ae0331a7b1f82b7569d7ddcf481c0
[09:45:30 | 30-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:45:33 | 30-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:40:00 | 31-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x55a3524efba174eb3c6f08af4fda62dc4ccf55725376f8c2d322a3f227171bbb
[09:43:04 | 31-05-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:43:06 | 31-05-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[10:03:03 | 01-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x947a085e76ba47db8ba454e9a1d868fa6551c0e46c9ba68cdbd92fd30e1f07ac
[10:06:06 | 01-06-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[10:06:09 | 01-06-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:50:52 | 02-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1576e961a1dfaa60013576602f82255096c2cb73f16d01619ce8a8751fced09a
[09:53:55 | 02-06-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:53:58 | 02-06-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:46:39 | 03-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x88ca079b8d9d489703326d8d2c2cd279733cee69475d6be30fef294a4bfa9bdc
[09:49:42 | 03-06-2025] Transfer Task failed for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4: Request failed with status code 400
[09:49:45 | 03-06-2025] Bridge Task successful for 0xEf409f22bcF59F1329Ee96f8ceA7f52eDf41F8e4
Error:
[09:47:04 | 04-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xdcd865a54c825eeb2d0862535836099349054fb477e81a76046f9ed7ec27886d
